ite	H	Cor	T	Sc	Top(cm)	Bot(cm)	Depth (mbsf)	WW (%)	WD (%)	BD (g/cc)	DD (g/cc)	GD (g/cc)	PO (%)	VR    	Method	Comments

202	1232	A	 25	X	 1	  74.0	  76.0	     227.640	  25.2	  33.7	    1.945	    1.455	    2.791	  47.9	 0.918	     C	        
202	1232	A	 25	X	 2	  74.0	  76.0	     229.110	  30.4	  43.7	    1.828	    1.272	    2.784	  54.3	 1.189	     C	        
202	1232	A	 25	X	 3	  74.0	  76.0	     230.610	  29.6	  42.1	    1.851	    1.303	    2.804	  53.5	 1.153	     C	        
202	1232	A	 25	X	 4	  74.0	  76.0	     232.120	  32.7	  48.6	    1.790	    1.204	    2.813	  57.2	 1.336	     C	        
202	1232	A	 25	X	 5	  74.0	  76.0	     233.610	  31.6	  46.1	    1.810	    1.238	    2.801	  55.8	 1.262	     C	        
202	1232	A	 25	X	 6	  74.0	  76.0	     235.110	  28.4	  39.6	    1.873	    1.342	    2.788	  51.9	 1.079	     C	        
202	1232	A	 26	X	 1	  74.0	  76.0	     237.240	  30.9	  44.8	    1.819	    1.256	    2.791	  55.0	 1.221	     C	        
202	1232	A	 26	X	 2	  74.0	  76.0	     238.720	  27.7	  38.4	    1.889	    1.365	    2.795	  51.2	 1.048	     C	        
202	1232	A	 26	X	 3	  74.0	  76.0	     240.210	  28.7	  40.3	    1.869	    1.333	    2.801	  52.4	 1.102	     C	        
202	1232	A	 26	X	 4	  74.0	  76.0	     241.710	  27.4	  37.7	    1.901	    1.381	    2.809	  50.8	 1.034	     C	        
202	1232	A	 26	X	 5	  74.0	  76.0	     243.210	  31.5	  45.9	    1.812	    1.242	    2.804	  55.7	 1.258	     C	        
202	1232	A	 26	X	 6	  74.0	  76.0	     244.710	  28.1	  39.0	    1.879	    1.352	    2.785	  51.5	 1.061	     C	        
202	1232	A	 27	X	 1	  74.0	  76.0	     246.840	  32.3	  47.7	    1.788	    1.211	    2.773	  56.3	 1.291	     C	        
202	1232	A	 27	X	 2	  74.0	  76.0	     248.330	  31.4	  45.9	    1.815	    1.244	    2.811	  55.7	 1.259	     C	        
202	1232	A	 27	X	 3	  74.0	  76.0	     249.830	  29.0	  40.8	    1.870	    1.328	    2.820	  52.9	 1.123	     C	        
202	1232	A	 27	X	 4	  74.0	  76.0	     251.330	  25.8	  34.8	    1.930	    1.432	    2.791	  48.7	 0.950	     C	        
202	1232	A	 27	X	 5	  74.0	  76.0	     252.820	  33.9	  51.2	    1.768	    1.169	    2.817	  58.5	 1.410	     C	        
202	1232	A	 27	X	 6	  74.0	  76.0	     254.320	  29.6	  42.0	    1.845	    1.299	    2.779	  53.2	 1.139	     C	        
202	1232	A	 27	X	 7	  74.0	  76.0	     255.330	  30.9	  44.7	    1.805	    1.247	    2.739	  54.5	 1.196	     C	        
202	1232	A	 28	X	 1	  74.0	  76.0	     256.440	  32.1	  47.2	    1.786	    1.213	    2.752	  55.9	 1.269	     C	        
202	1232	A	 28	X	 3	  74.0	  76.0	     259.410	  41.3	  70.3	    1.608	    0.944	    2.682	  64.8	 1.841	     C	        
202	1232	A	 28	X	 5	  74.0	  76.0	     262.390	  31.3	  45.6	    1.805	    1.240	    2.767	  55.2	 1.232	     C	        
202	1232	A	 28	X	 7	  74.0	  76.0	     264.900	  27.5	  37.8	    1.888	    1.370	    2.775	  50.6	 1.025	     C	        
202	1232	A	 29	X	 1	  74.0	  76.0	     266.040	  30.2	  43.2	    1.822	    1.273	    2.747	  53.7	 1.158	     C	        
202	1232	A	 29	X	 3	  74.0	  76.0	     269.030	  33.4	  50.2	    1.753	    1.167	    2.730	  57.2	 1.338	     C	        
202	1232	A	 29	X	 5	  74.0	  76.0	     272.020	  27.9	  38.7	    1.878	    1.354	    2.773	  51.2	 1.048	     C	        
202	1232	A	 29	X	 7	  74.0	  76.0	     274.520	  29.3	  41.5	    1.847	    1.305	    2.772	  52.9	 1.124	     C	        
202	1232	A	 30	X	 1	  74.0	  76.0	     275.740	  30.6	  44.2	    1.832	    1.271	    2.814	  54.8	 1.215	     C	        
202	1232	A	 30	X	 3	  74.0	  76.0	     278.740	  33.7	  50.9	    1.737	    1.151	    2.689	  57.2	 1.335	     C	        
202	1232	A	 30	X	 5	  74.0	  76.0	     281.730	  30.8	  44.4	    1.819	    1.259	    2.776	  54.6	 1.204	     C	        
202	1232	A	 30	X	 7	  74.0	  76.0	     284.230	  31.0	  44.9	    1.802	    1.244	    2.736	  54.5	 1.200	     C	        
202	1232	A	 31	X	 1	  74.0	  76.0	     285.440	  32.1	  47.3	    1.784	    1.211	    2.749	  55.9	 1.269	     C	        
202	1232	A	 31	X	 3	  74.0	  76.0	     288.430	  26.2	  35.5	    1.916	    1.414	    2.771	  49.0	 0.960	     C	        
202	1232	A	 31	X	 5	  74.0	  76.0	     291.420	  31.3	  45.5	    1.794	    1.233	    2.728	  54.8	 1.213	     C	        
202	1232	A	 32	X	 1	  74.0	  76.0	     295.040	  29.7	  42.2	    1.843	    1.296	    2.781	  53.4	 1.145	     C	        
202	1232	A	 32	X	 3	  74.0	  76.0	     298.030	  28.0	  38.9	    1.873	    1.349	    2.764	  51.2	 1.049	     C	        
202	1232	A	 32	X	 5	  74.0	  76.0	     301.050	  29.7	  42.2	    1.829	    1.286	    2.739	  53.0	 1.130	     C	        
202	1232	A	 33	X	 1	  74.0	  76.0	     304.640	  27.9	  38.6	    1.885	    1.360	    2.791	  51.3	 1.052	     C	        
202	1232	A	 33	X	 3	  74.0	  76.0	     307.660	  29.9	  42.6	    1.835	    1.287	    2.770	  53.6	 1.153	     C	        
202	1232	A	 34	X	 1	  70.0	  72.0	     314.200	  25.7	  34.6	    1.937	    1.439	    2.801	  48.6	 0.947	     C	        
202	1232	A	 34	X	 3	  74.0	  76.0	     317.240	  23.5	  30.6	    1.987	    1.521	    2.791	  45.5	 0.835	     C	        
202	1232	A	 34	X	 4	  74.0	  76.0	     318.750	  31.6	  46.3	    1.773	    1.212	    2.681	  54.8	 1.212	     C	        
202	1232	A	 34	X	 5	  74.0	  76.0	     320.250	  35.4	  54.8	    1.723	    1.113	    2.753	  59.6	 1.474	     C	        
202	1232	A	 34	X	 6	  74.0	  76.0	     321.760	  26.3	  35.7	    1.919	    1.414	    2.792	  49.4	 0.975	     C	        
202	1232	A	 34	X	 7	  20.0	  22.0	     322.730	  25.3	  33.8	    1.952	    1.459	    2.812	  48.1	 0.928	     C	        
202	1232	A	 35	X	 1	  74.0	  76.0	     323.840	  37.9	  61.0	    1.683	    1.045	    2.770	  62.3	 1.651	     C	        
202	1232	A	 35	X	 3	  74.0	  76.0	     326.870	  34.7	  53.2	    1.723	    1.125	    2.706	  58.4	 1.406	     C	        
202	1232	A	 35	X	 5	  74.0	  76.0	     329.890	  28.2	  39.2	    1.882	    1.352	    2.803	  51.8	 1.073	     C	        
202	1232	A	 36	X	 1	  74.0	  76.0	     333.440	  30.7	  44.3	    1.823	    1.263	    2.789	  54.7	 1.207	     C	        
202	1232	A	 36	X	 3	  74.0	  76.0	     336.460	  31.9	  46.8	    1.796	    1.223	    2.776	  55.9	 1.269	     C	        
202	1232	A	 36	X	 5	  74.0	  76.0	     339.480	  30.6	  44.1	    1.804	    1.252	    2.716	  53.9	 1.169	     C	        
202	1232	A	 36	X	 7	  20.0	  22.0	     341.860	  34.7	  53.1	    1.730	    1.130	    2.728	  58.6	 1.415	     C	        
202	1232	A	 37	X	 1	  74.0	  76.0	     343.040	  30.7	  44.2	    1.821	    1.262	    2.776	  54.5	 1.199	     C	        
202	1232	A	 37	X	 3	  74.0	  76.0	     346.060	  32.0	  47.0	    1.773	    1.206	    2.704	  55.4	 1.241	     C	        
202	1232	A	 37	X	 5	  74.0	  76.0	     349.090	  36.3	  57.1	    1.702	    1.084	    2.737	  60.4	 1.526	     C	        
202	1232	A	 38	X	 1	  74.0	  76.0	     352.740	  31.6	  46.2	    1.804	    1.234	    2.785	  55.7	 1.257	     C	        
202	1232	A	 38	X	 3	  74.0	  76.0	     355.750	  33.9	  51.4	    1.739	    1.149	    2.712	  57.6	 1.360	     C	        
202	1232	A	 38	X	 5	  74.0	  76.0	     358.760	  29.9	  42.6	    1.833	    1.286	    2.763	  53.5	 1.149	     C	        
202	1232	A	 38	X	 7	  20.0	  22.0	     361.150	  29.6	  42.0	    1.843	    1.299	    2.775	  53.2	 1.137	     C	        
202	1232	B	  1	H	 4	  74.0	  76.0	       5.250	  49.9	  99.6	    1.502	    0.752	    2.807	  73.2	 2.732	     C	        
202	1232	B	  1	H	 5	  74.0	  76.0	       6.750	  43.9	  78.4	    1.602	    0.898	    2.871	  68.7	 2.198	     C	        
202	1232	B	  1	H	 6	  74.0	  76.0	       8.250	  40.0	  66.7	    1.648	    0.988	    2.777	  64.4	 1.809	     C	        
202	1232	B	  2	H	 1	  74.0	  76.0	       9.840	  38.9	  63.7	    1.662	    1.015	    2.758	  63.2	 1.716	     C	        
202	1232	B	  2	H	 2	  74.0	  76.0	      11.330	  39.0	  63.8	    1.668	    1.018	    2.784	  63.4	 1.735	     C	        
202	1232	B	  2	H	 3	  74.0	  76.0	      12.820	  28.3	  39.5	    1.857	    1.331	    2.735	  51.3	 1.055	     C	        
202	1232	B	  2	H	 4	  74.0	  76.0	      14.310	  30.9	  44.7	    1.810	    1.250	    2.755	  54.6	 1.203	     C	        
202	1232	C	  1	H	 1	  74.0	  76.0	       0.740	  60.5	 153.4	    1.363	    0.538	    2.769	  80.6	 4.148	     C	        
202	1232	C	  1	H	 2	  74.0	  76.0	       2.250	  55.4	 124.2	    1.433	    0.639	    2.847	  77.5	 3.452	     C	        
